id;сотрудник;должность;команда;грейд;создан;навык;компетенция;домен;дата;оценка_;оценка;соответствие;Дата последней оценки;Соответствие по последней дате;План развития (оценка)Дата когда должен получить??;Запрос на обучение (да/нет);Рост уровня навыков;Вовлеченость (уровень навыка растет по времени);Key-people(рандом);Сильные навыки (да/нет)(Подтвержден руководителем);Пройденные оценки (Навык прошел проверку руководителя)(да/нет)
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Clickhouse;Умение работать с базами данных;Hard skills;2023-05-08 00:00:00;4;Уверенный;нет;2024-08-05 00:00:00;; ; ;да;да; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Clickhouse;Умение работать с базами данных;Hard skills;2023-01-24 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;да; ; ; ; ;да;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;CorelDraw;Навык работы с графическими редакторами;Hard skills;2023-09-08 00:00:00;4;Уверенный;нет;2024-08-05 00:00:00;; ; ; ; ; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;CorelDraw;Навык работы с графическими редакторами;Hard skills;2023-02-20 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;; ; ; ; ; ;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;CorelDraw;Навык работы с графическими редакторами;Hard skills;2023-05-27 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;; ; ;да;да; ;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;CorelDraw;Навык работы с графическими редакторами;Hard skills;2023-10-14 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;да; ; ;да;да;да;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Java;Знание языков программирования.;Hard skills;2023-06-25 00:00:00;2;Начинающий;нет;2024-08-05 00:00:00;; ; ;да;да;да; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Java;Знание языков программирования.;Hard skills;2023-11-23 00:00:00;3;Базовый;нет;2024-08-05 00:00:00;; ;да;да;да; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Java;Знание языков программирования.;Hard skills;2023-08-25 00:00:00;3;Базовый;нет;2024-08-05 00:00:00;; ;да; ; ; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Java;Знание языков программирования.;Hard skills;2023-05-11 00:00:00;3;Базовый;нет;2024-08-05 00:00:00;нет; ; ; ; ; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Jira;Навыки работы с системами управления проектами;Hard skills;2023-04-25 00:00:00;3;Базовый;нет;2024-08-05 00:00:00;; ; ;да;да; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Jira;Навыки работы с системами управления проектами;Hard skills;2023-06-20 00:00:00;3;Базовый;нет;2024-08-05 00:00:00;; ; ; ; ; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Jira;Навыки работы с системами управления проектами;Hard skills;2023-08-23 00:00:00;3;Базовый;нет;2024-08-05 00:00:00;; ;да;да;да; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Jira;Навыки работы с системами управления проектами;Hard skills;2023-02-01 00:00:00;3;Базовый;нет;2024-08-05 00:00:00;нет;да;да;да;да; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Linux;Навыки работы с операционными системами;Hard skills;2023-08-12 00:00:00;4;Уверенный;нет;2024-08-05 00:00:00;; ;да; ; ; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Linux;Навыки работы с операционными системами;Hard skills;2023-07-15 00:00:00;4;Уверенный;нет;2024-08-05 00:00:00;; ; ; ; ;да; ; 
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Linux;Навыки работы с операционными системами;Hard skills;2023-12-28 00:00:00;4;Уверенный;нет;2024-08-05 00:00:00;; ; ; ; ; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Linux;Навыки работы с операционными системами;Hard skills;2023-02-02 00:00:00;4;Уверенный;нет;2024-08-05 00:00:00;нет;да; ;да;да; ; ; 
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;MacOS;Навыки работы с операционными системами;Hard skills;2023-08-18 00:00:00;4;Уверенный;нет;2024-08-05 00:00:00;; ; ;да;да; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;MacOS;Навыки работы с операционными системами;Hard skills;2023-10-05 00:00:00;4;Уверенный;нет;2024-08-05 00:00:00;; ; ; ; ; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;MacOS;Навыки работы с операционными системами;Hard skills;2023-08-10 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;; ;да; ; ; ;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;MacOS;Навыки работы с операционными системами;Hard skills;2023-05-02 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;да;да; ; ;да; ;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;ML;Умение проводить анализ данных и применять методы машинного обучения и аналитики данных.;Hard skills;2023-05-27 00:00:00;3;Базовый;нет;2024-08-05 00:00:00;; ; ; ; ; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;ML;Умение проводить анализ данных и применять методы машинного обучения и аналитики данных.;Hard skills;2023-05-04 00:00:00;3;Базовый;нет;2024-08-05 00:00:00;;да; ; ;да; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;ML;Умение проводить анализ данных и применять методы машинного обучения и аналитики данных.;Hard skills;2023-03-20 00:00:00;3;Базовый;нет;2024-08-05 00:00:00;; ;да;да;да; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;ML;Умение проводить анализ данных и применять методы машинного обучения и аналитики данных.;Hard skills;2023-03-24 00:00:00;3;Базовый;нет;2024-08-05 00:00:00;нет; ; ; ; ; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;MS SQL Server;Умение работать с базами данных;Hard skills;2023-12-27 00:00:00;4;Уверенный;нет;2024-08-05 00:00:00;;да; ; ;да; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;MS SQL Server;Умение работать с базами данных;Hard skills;2023-07-22 00:00:00;4;Уверенный;нет;2024-08-05 00:00:00;; ; ; ; ; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;MS SQL Server;Умение работать с базами данных;Hard skills;2023-12-23 00:00:00;4;Уверенный;нет;2024-08-05 00:00:00;;да; ; ;да;да; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;MS SQL Server;Умение работать с базами данных;Hard skills;2023-03-16 00:00:00;4;Уверенный;нет;2024-08-05 00:00:00;нет; ; ; ; ; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;MySQL;Умение работать с базами данных;Hard skills;2023-06-17 00:00:00;4;Уверенный;нет;2024-08-05 00:00:00;; ; ; ; ; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;MySQL;Умение работать с базами данных;Hard skills;2023-12-30 00:00:00;4;Уверенный;нет;2024-08-05 00:00:00;; ; ;да;да; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;MySQL;Умение работать с базами данных;Hard skills;2023-12-28 00:00:00;4;Уверенный;нет;2024-08-05 00:00:00;; ; ; ; ;да; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;MySQL;Умение работать с базами данных;Hard skills;2023-08-17 00:00:00;4;Уверенный;нет;2024-08-05 00:00:00;нет; ; ; ; ; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Pandas;Умение проводить анализ данных и применять методы машинного обучения и аналитики данных.;Hard skills;2023-01-11 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;; ; ;да;да; ;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Pandas;Умение проводить анализ данных и применять методы машинного обучения и аналитики данных.;Hard skills;2023-04-30 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;; ;да; ; ;да;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Pandas;Умение проводить анализ данных и применять методы машинного обучения и аналитики данных.;Hard skills;2023-08-23 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;; ; ;да;да; ;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Pandas;Умение проводить анализ данных и применять методы машинного обучения и аналитики данных.;Hard skills;2023-03-17 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;да;да; ;да;да; ;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;PhotoShop;Навык работы с графическими редакторами;Hard skills;2023-12-16 00:00:00;4;Уверенный;нет;2024-08-05 00:00:00;; ; ; ; ; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;PhotoShop;Навык работы с графическими редакторами;Hard skills;2023-05-15 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;; ; ;да;да; ;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;PhotoShop;Навык работы с графическими редакторами;Hard skills;2023-06-14 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;; ; ;да;да; ;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;PhotoShop;Навык работы с графическими редакторами;Hard skills;2023-07-13 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;да; ; ; ; ;да;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Python;Знание языков программирования.;Hard skills;2023-11-29 00:00:00;4;Уверенный;нет;2024-08-05 00:00:00;; ;да;да;да; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Python;Знание языков программирования.;Hard skills;2023-09-15 00:00:00;4;Уверенный;нет;2024-08-05 00:00:00;; ; ; ; ; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Python;Знание языков программирования.;Hard skills;2023-05-05 00:00:00;4;Уверенный;нет;2024-08-05 00:00:00;;да; ; ;да; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Python;Знание языков программирования.;Hard skills;2023-10-03 00:00:00;4;Уверенный;нет;2024-08-05 00:00:00;нет; ; ;да;да; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Seaborn;Умение проводить анализ данных и применять методы машинного обучения и аналитики данных.;Hard skills;2023-12-09 00:00:00;3;Базовый;нет;2024-08-05 00:00:00;; ; ;да;да; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Seaborn;Умение проводить анализ данных и применять методы машинного обучения и аналитики данных.;Hard skills;2023-11-05 00:00:00;4;Уверенный;нет;2024-08-05 00:00:00;; ; ; ; ; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Seaborn;Умение проводить анализ данных и применять методы машинного обучения и аналитики данных.;Hard skills;2023-01-05 00:00:00;4;Уверенный;нет;2024-08-05 00:00:00;; ;да;да;да;да; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Seaborn;Умение проводить анализ данных и применять методы машинного обучения и аналитики данных.;Hard skills;2023-11-14 00:00:00;4;Уверенный;нет;2024-08-05 00:00:00;нет; ;да; ; ; ; ; 
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Trello;Навыки работы с системами управления проектами;Hard skills;2023-08-13 00:00:00;3;Базовый;нет;2024-08-05 00:00:00;; ; ; ; ; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Trello;Навыки работы с системами управления проектами;Hard skills;2023-10-16 00:00:00;3;Базовый;нет;2024-08-05 00:00:00;; ;да; ; ; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Trello;Навыки работы с системами управления проектами;Hard skills;2023-05-21 00:00:00;3;Базовый;нет;2024-08-05 00:00:00;; ;да;да;да; ; ; 
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Trello;Навыки работы с системами управления проектами;Hard skills;2023-09-07 00:00:00;3;Базовый;нет;2024-08-05 00:00:00;нет; ; ; ; ; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Windows;Навыки работы с операционными системами;Hard skills;2023-08-15 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;; ; ; ; ; ;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Windows;Навыки работы с операционными системами;Hard skills;2023-09-09 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;;да; ; ;да;да; ; 
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Windows;Навыки работы с операционными системами;Hard skills;2023-08-25 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;; ; ;да;да; ;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Windows;Навыки работы с операционными системами;Hard skills;2023-05-03 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;да; ; ; ; ; ;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Английский язык;Знание иностранных языков;Hard skills;2023-02-16 00:00:00;4;Уверенный;нет;2024-08-05 00:00:00;; ; ; ; ; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Английский язык;Знание иностранных языков;Hard skills;2023-03-31 00:00:00;4;Уверенный;нет;2024-08-05 00:00:00;; ;да; ; ;да; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Английский язык;Знание иностранных языков;Hard skills;2023-04-22 00:00:00;4;Уверенный;нет;2024-08-05 00:00:00;; ;да; ; ; ; ; 
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Английский язык;Знание иностранных языков;Hard skills;2023-09-20 00:00:00;4;Уверенный;нет;2024-08-05 00:00:00;нет; ; ; ; ; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Граммотная письменная речь;Навык делового общения и ведения переписки.;Soft skills;2023-10-12 00:00:00;3;Базовый;нет;2024-08-05 00:00:00;; ; ;да;да; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Граммотная письменная речь;Навык делового общения и ведения переписки.;Soft skills;2023-12-19 00:00:00;3;Базовый;нет;2024-08-05 00:00:00;; ;да; ; ; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Граммотная письменная речь;Навык делового общения и ведения переписки.;Soft skills;2023-06-07 00:00:00;3;Базовый;нет;2024-08-05 00:00:00;; ; ; ; ; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Граммотная письменная речь;Навык делового общения и ведения переписки.;Soft skills;2023-09-27 00:00:00;4;Уверенный;нет;2024-08-05 00:00:00;нет; ;да; ; ;да; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Делегирование;Работа в команде;Soft skills;2023-03-11 00:00:00;5;Экспертный;нет;2024-08-05 00:00:00;; ; ; ; ; ;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Делегирование;Работа в команде;Soft skills;2023-03-18 00:00:00;5;Экспертный;нет;2024-08-05 00:00:00;;да; ;да;да; ;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Делегирование;Работа в команде;Soft skills;2023-05-04 00:00:00;5;Экспертный;нет;2024-08-05 00:00:00;; ; ; ; ;да;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Делегирование;Работа в команде;Soft skills;2023-05-07 00:00:00;5;Экспертный;нет;2024-08-05 00:00:00;нет; ; ; ; ; ;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Деловая переписка;Навык делового общения и ведения переписки.;Soft skills;2023-01-30 00:00:00;3;Базовый;нет;2024-08-05 00:00:00;; ; ;да;да; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Деловая переписка;Навык делового общения и ведения переписки.;Soft skills;2023-04-19 00:00:00;4;Уверенный;нет;2024-08-05 00:00:00;; ; ; ; ;да; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Деловая переписка;Навык делового общения и ведения переписки.;Soft skills;2023-08-22 00:00:00;4;Уверенный;нет;2024-08-05 00:00:00;; ; ;да;да; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Деловая переписка;Навык делового общения и ведения переписки.;Soft skills;2023-02-18 00:00:00;4;Уверенный;нет;2024-08-05 00:00:00;нет; ;да; ; ; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Китайский язык;Знание иностранных языков;Hard skills;2023-06-16 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;; ; ; ; ; ;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Китайский язык;Знание иностранных языков;Hard skills;2023-03-10 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;; ; ;да;да; ;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Китайский язык;Знание иностранных языков;Hard skills;2023-06-18 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;; ; ;да;да;да; ; 
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Китайский язык;Знание иностранных языков;Hard skills;2023-12-06 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;да; ; ;да;да;да;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Креативное мышление;Лидерские качества;Soft skills;2023-01-13 00:00:00;2;Начинающий;нет;2024-08-05 00:00:00;;да; ;да;да; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Креативное мышление;Лидерские качества;Soft skills;2023-07-13 00:00:00;3;Базовый;нет;2024-08-05 00:00:00;;да; ;да;да;да; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Креативное мышление;Лидерские качества;Soft skills;2023-05-31 00:00:00;3;Базовый;нет;2024-08-05 00:00:00;; ;да;да;да; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Креативное мышление;Лидерские качества;Soft skills;2023-08-08 00:00:00;3;Базовый;нет;2024-08-05 00:00:00;нет; ; ;да;да;да; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Критическое мышление;Лидерские качества;Soft skills;2023-07-24 00:00:00;3;Базовый;нет;2024-08-05 00:00:00;; ;да;да;да; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Критическое мышление;Лидерские качества;Soft skills;2023-05-05 00:00:00;3;Базовый;нет;2024-08-05 00:00:00;; ; ; ; ; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Критическое мышление;Лидерские качества;Soft skills;2023-04-11 00:00:00;4;Уверенный;да;2024-08-05 00:00:00;; ; ;да;да; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Критическое мышление;Лидерские качества;Soft skills;2023-04-14 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;да; ; ; ; ; ;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Межличностные навыки;Межличностные навыки;Soft skills;2023-10-02 00:00:00;5;Экспертный;нет;2024-08-05 00:00:00;; ; ;да;да; ;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Межличностные навыки;Межличностные навыки;Soft skills;2023-12-16 00:00:00;5;Экспертный;нет;2024-08-05 00:00:00;; ; ;да;да;да;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Межличностные навыки;Межличностные навыки;Soft skills;2023-05-15 00:00:00;5;Экспертный;нет;2024-08-05 00:00:00;; ; ; ; ; ;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Межличностные навыки;Межличностные навыки;Soft skills;2023-06-03 00:00:00;5;Экспертный;нет;2024-08-05 00:00:00;нет; ; ; ; ; ;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Менторство;Работа в команде;Soft skills;2023-02-05 00:00:00;5;Экспертный;нет;2024-08-05 00:00:00;; ; ; ; ; ;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Менторство;Работа в команде;Soft skills;2023-07-13 00:00:00;5;Экспертный;нет;2024-08-05 00:00:00;; ; ; ; ; ;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Менторство;Работа в команде;Soft skills;2023-10-08 00:00:00;5;Экспертный;нет;2024-08-05 00:00:00;; ; ; ; ; ;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Менторство;Работа в команде;Soft skills;2023-07-17 00:00:00;5;Экспертный;нет;2024-08-05 00:00:00;нет;да;да; ;да;да;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Навыки работы с технической документацией и разрешением технических проблем у пользователей.;Навыки работы с технической документацией и разрешением технических проблем у пользователей.;Hard skills;2023-08-24 00:00:00;3;Базовый;нет;2024-08-05 00:00:00;; ; ;да;да; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Навыки работы с технической документацией и разрешением технических проблем у пользователей.;Навыки работы с технической документацией и разрешением технических проблем у пользователей.;Hard skills;2023-01-04 00:00:00;3;Базовый;нет;2024-08-05 00:00:00;; ; ; ; ; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Навыки работы с технической документацией и разрешением технических проблем у пользователей.;Навыки работы с технической документацией и разрешением технических проблем у пользователей.;Hard skills;2023-07-12 00:00:00;3;Базовый;нет;2024-08-05 00:00:00;; ;да;да;да; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Навыки работы с технической документацией и разрешением технических проблем у пользователей.;Навыки работы с технической документацией и разрешением технических проблем у пользователей.;Hard skills;2023-02-28 00:00:00;4;Уверенный;нет;2024-08-05 00:00:00;нет; ;да;да;да; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Обратная связь;Работа в команде;Soft skills;2023-01-21 00:00:00;3;Базовый;нет;2024-08-05 00:00:00;; ; ;да;да; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Обратная связь;Работа в команде;Soft skills;2023-05-26 00:00:00;3;Базовый;нет;2024-08-05 00:00:00;; ; ; ; ; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Обратная связь;Работа в команде;Soft skills;2023-03-30 00:00:00;4;Уверенный;нет;2024-08-05 00:00:00;; ; ; ; ;да; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Обратная связь;Работа в команде;Soft skills;2023-02-07 00:00:00;4;Уверенный;нет;2024-08-05 00:00:00;нет; ; ; ; ;да; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Ораторское искусство;Навык делового общения и ведения переписки.;Soft skills;2023-12-04 00:00:00;2;Начинающий;нет;2024-08-05 00:00:00;; ; ; ; ; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Ораторское искусство;Навык делового общения и ведения переписки.;Soft skills;2023-01-05 00:00:00;2;Начинающий;нет;2024-08-05 00:00:00;; ;да;да;да;да; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Ораторское искусство;Навык делового общения и ведения переписки.;Soft skills;2023-06-04 00:00:00;3;Базовый;нет;2024-08-05 00:00:00;; ; ;да;да; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Ораторское искусство;Навык делового общения и ведения переписки.;Soft skills;2023-12-28 00:00:00;4;Уверенный;нет;2024-08-05 00:00:00;нет; ;да;да;да; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Планирование;Тайм-менеджмент;Soft skills;2023-04-04 00:00:00;4;Уверенный;нет;2024-08-05 00:00:00;; ; ;да;да;да; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Планирование;Тайм-менеджмент;Soft skills;2023-06-30 00:00:00;5;Экспертный;нет;2024-08-05 00:00:00;; ;да; ; ; ;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Планирование;Тайм-менеджмент;Soft skills;2023-10-28 00:00:00;5;Экспертный;нет;2024-08-05 00:00:00;; ;да;да;да; ;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Планирование;Тайм-менеджмент;Soft skills;2023-06-04 00:00:00;5;Экспертный;нет;2024-08-05 00:00:00;нет;да; ;да;да; ; ; 
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Принятие решения;Лидерские качества;Soft skills;2023-04-07 00:00:00;4;Уверенный;да;2024-08-05 00:00:00;; ; ; ; ; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Принятие решения;Лидерские качества;Soft skills;2023-03-05 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;; ; ; ; ;да;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Принятие решения;Лидерские качества;Soft skills;2023-06-14 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;;да;да; ;да; ;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Принятие решения;Лидерские качества;Soft skills;2023-10-30 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;да;да;да; ;да; ;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Разработка веб-приложений;Навыки разработки программного обеспечения;Hard skills;2023-09-24 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;; ; ;да;да; ;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Разработка веб-приложений;Навыки разработки программного обеспечения;Hard skills;2023-03-29 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;;да; ;да;да; ;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Разработка веб-приложений;Навыки разработки программного обеспечения;Hard skills;2023-04-29 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;; ; ; ; ;да;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Разработка веб-приложений;Навыки разработки программного обеспечения;Hard skills;2023-06-01 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;да;да;да;да;да; ;да;да
